date,GEOCODE_MUNICIPIOS_DESPUES_2007,Población,Población. Edad media,Población. Edad media Densidad,Población Hombres,Población Mujeres,Población. Índice de feminidad,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Población. Índice de dependencia,Población. Índice de dependencia mayores de 64 años,Población. Índice de dependencia menores de 15 años,Índice de Vejez,Índice de Juventud,Índice de Sobreenvejecimiento,Índice de Ancianidad,superficie,Densidad de Población,Densidad de Población Extranjera,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
2016-01-01,35031,9227,40.040045519,40.039840818,4644,4583,98.686477175,8881,346,3.749864528,1448,6623,1156,613,405,138,15.693074672,71.778476211,12.528449117,39.31752982,17.454325834,21.863203986,79.834254144,125.25951557,11.937716263,35.034602076,3880.130000,237.80131078,8.9172270001,176,255,635,484,190,1740,8322,292,613,90.19182833,3.1646255554,6.6435461147
2016-01-01,35032,3861,47.168738669,47.168656324,2028,1833,90.384615385,3819,42,1.0878010878,355,2589,917,468,337,112,9.1945091945,67.055167055,23.75032375,49.130938586,35.419080726,13.71185786,258.30985915,38.713195202,12.213740458,36.750272628,2212.890000,174.47771918,1.8979705272,71,67,144,102,51,435,3674,73,114,95.156695157,1.8907018907,2.9526029526
2016-01-01,35033,7628,43.539066597,43.538778742,3903,3725,95.439405585,7448,180,2.3597273204,913,5389,1326,716,448,162,11.969061353,70.647614053,17.383324594,41.547596957,24.605678233,16.941918723,145.2354874,68.853695324,12.21719457,33.785822021,3821.390000,199.61322974,4.7103279173,143,164,392,305,131,1135,7146,202,280,93.68117462,2.6481384373,3.6706869428
2016-01-01,35034,15944,37.497867536,37.499259558,8335,7609,91.289742052,9832,6112,38.334169594,2498,12001,1445,1006,362,77,15.667335675,75.269693929,9.0629703964,32.855595367,12.040663278,20.814932089,57.846277022,172.87197232,5.3287197232,25.051903114,21209.400000,75.174215206,28.817411148,474,510,1055,600,269,2908,5009,3803,7132,31.416206724,23.852232815,44.731560462
2016-01-01,38001,47316,38.103051822,38.100730528,23944,23372,97.611092549,25443,21873,46.227491758,7139,35727,4450,2996,1173,281,15.08791952,75.507227999,9.4048524812,32.437652196,12.455565819,19.982086377,62.333660176,160.42696629,6.3146067416,26.359550562,10595.200000,446.57958321,206.44254002,1320,1445,2947,1902,896,8510,16670,5824,24822,35.23121143,12.308732775,52.460055795
2016-01-01,38002,1074,50.426443203,50.430145929,552,522,94.565217391,1042,32,2.9795158287,90,646,338,146,144,48,8.3798882682,60.148975791,31.47113594,66.253869969,52.321981424,13.931888545,375.55555556,26.627218935,14.201183432,42.603550296,2500.410000,42.952955715,1.2797901144,15,19,35,26,19,114,975,22,77,90.782122905,2.0484171322,7.1694599628
2016-01-01,38003,1971,44.259512938,44.253354683,1050,921,87.714285714,1704,267,13.546423135,245,1344,382,188,145,49,12.430238458,68.188736682,19.38102486,46.651785714,28.422619048,18.229166667,155.91836735,64.136125654,12.827225131,37.958115183,4960.680000,39.732456034,5.3823266165,41,37,113,83,33,307,1513,97,361,76.763064434,4.9213597159,18.31557585
2016-01-01,38004,5458,42.907475266,42.902979106,2683,2775,103.42899739,5328,130,2.3818248443,789,3684,985,490,341,154,14.455844632,67.497251741,18.046903628,48.154180239,26.737242128,21.416938111,124.84157161,80.101522843,15.634517766,34.61928934,3436.180000,158.83917606,3.7832709579,106,161,336,245,103,951,4851,199,408,88.87871015,3.6460241847,7.4752656651
2016-01-01,38005,7423,43.299946113,43.307572713,3848,3575,92.905405405,6508,915,12.326552607,942,5137,1344,744,463,137,12.690286946,69.203825946,18.105887108,44.500681332,26.163130232,18.3375511,142.67515924,70.089285714,10.193452381,34.449404762,17893.400000,41.48456973,5.1136173114,153,185,390,280,142,1150,5928,315,1180,79.859894921,4.2435672909,15.896537788
2016-01-01,38006,79172,39.13566665,39.135586863,40470,38702,95.631331851,48985,30187,38.12837872,11610,58810,8752,5608,2530,614,14.664275249,74.281311575,11.054413176,34.623363374,14.881822819,19.741540554,75.383290267,132.65539305,7.0155393053,28.907678245,8159.850000,970.26293375,369.94552596,1896,2328,5056,3109,1549,13938,32800,9400,36972,41.428787955,11.872884353,46.698327692
2016-01-01,38007,1886,49.366383881,49.37569163,957,929,97.074190178,1831,55,2.9162248144,190,1143,553,236,213,104,10.074231177,60.604453871,29.321314952,65.004374453,48.381452318,16.622922135,291.05263158,34.358047016,18.806509946,38.517179024,4349.520000,43.361106513,1.2645073479,31,35,81,57,29,233,1605,28,253,85.100742312,1.4846235419,13.414634146
2016-01-01,38008,7086,42.594834886,42.591785714,3493,3593,102.86286859,6713,373,5.2639006492,1030,4829,1227,567,462,198,14.535704205,68.148461756,17.315834039,46.738455167,25.408987368,21.329467799,119.12621359,83.944580277,16.136919315,37.652811736,3089.340000,229.36937987,12.073776276,150,185,461,314,138,1248,5845,340,901,82.486593283,4.7981936212,12.715213096
2016-01-01,38009,5377,41.718151386,41.719248601,2688,2689,100.03720238,4977,400,7.4390924307,767,3779,831,435,289,107,14.264459736,70.280825739,15.454714525,42.286319132,21.98994443,20.296374702,108.34419817,92.29843562,12.876052948,34.777376655,1415.880000,379.76382179,28.250981722,136,185,305,185,96,907,4096,454,827,76.176306491,8.4433699089,15.380323601
2016-01-01,38010,4832,45.997516556,46.00952525,2444,2388,97.708674304,4629,203,4.2011589404,512,3244,1076,546,377,153,10.59602649,67.135761589,22.268211921,48.951911221,33.16892725,15.78298397,210.15625,47.583643123,14.219330855,35.037174721,6636.410000,72.810450228,3.0588827393,100,94,193,171,76,634,4244,137,451,87.831125828,2.8352649007,9.3336092715
2016-01-01,38011,26746,40.747924923,40.745842003,13018,13728,105.45398679,25075,1671,6.247663202,4096,18813,3837,2168,1303,366,15.314439542,70.339490017,14.34607044,42.167650029,20.395471217,21.772178813,93.676757813,106.75006516,9.538702111,33.958821996,4948.050000,540.53617081,33.770879437,674,797,1795,1093,521,4880,19955,3001,3790,74.60928737,11.220369401,14.170343229
2016-01-01,38012,2783,47.11013295,47.115058351,1456,1327,91.14010989,2705,78,2.802730866,295,1835,653,296,261,96,10.600071865,65.936040244,23.463887891,51.662125341,35.585831063,16.076294278,221.3559322,45.17611026,14.701378254,39.969372129,4524.910000,61.503985715,1.7237911914,47,53,129,94,32,355,2448,102,233,87.962630255,3.665109594,8.3722601509
2016-01-01,38013,3959,44.458322809,44.468704287,2008,1951,97.161354582,3480,479,12.099014903,495,2584,880,446,296,138,12.503157363,65.269007325,22.227835312,53.212074303,34.055727554,19.156346749,177.77777778,56.25,15.681818182,33.636363636,8150.900000,48.571323412,5.8766516581,77,99,206,156,71,609,2657,199,1103,67.1129073,5.026521849,27.860570851
2016-01-01,38014,1705,46.323460411,46.319407629,864,841,97.337962963,1578,127,7.4486803519,196,1089,420,198,143,79,11.495601173,63.870967742,24.633431085,56.565656566,38.567493113,17.998163453,214.28571429,46.666666667,18.80952381,34.047619048,5590.020000,30.500785328,2.2719060039,30,42,75,59,28,234,1410,52,243,82.697947214,3.0498533724,14.252199413
2016-01-01,38015,4916,46.604759967,46.609304349,2466,2450,99.351175994,4707,209,4.2514239219,551,3198,1167,587,397,183,11.20829943,65.052888527,23.738812042,53.721075672,36.491557223,17.229518449,211.79673321,47.215081405,15.681233933,34.018851757,2743.200000,179.20676582,7.6188393118,97,109,220,165,80,671,4291,121,504,87.286411717,2.4613506916,10.252237592
2016-01-01,38016,1607,51.233665215,51.232923039,841,766,91.082045184,1318,289,17.983820784,128,989,490,229,154,107,7.965152458,61.543248289,30.491599253,62.487360971,49.544994944,12.942366026,382.8125,26.12244898,21.836734694,31.428571429,10258.400000,15.665210949,2.8172034625,18,29,55,33,17,152,1152,83,372,71.686372122,5.164903547,23.148724331
2016-01-01,38017,45332,37.996382247,37.993025885,22708,22624,99.630086313,35595,9737,21.479308215,7598,33234,4500,2736,1361,403,16.760787082,73.312450366,9.9267625518,36.402479389,13.540350244,22.862129145,59.226112135,168.84444444,8.9555555556,30.244444444,16250.400000,278.95928716,59.918525082,1145,1513,3314,2116,952,9040,25254,5296,14782,55.708991441,11.68269655,32.608312009
2016-01-01,38018,5423,43.632030242,43.627831013,2641,2782,105.33888679,5248,175,3.2269961276,733,3599,1091,568,387,136,13.51650378,66.365480361,20.118015858,50.680744651,30.313976104,20.366768547,148.84038199,67.186067828,12.465627864,35.472043996,2380.470000,227.81215474,7.3514894118,119,139,322,198,100,878,4886,82,455,90.097731883,1.5120781855,8.3901899318
2016-01-01,38019,20460,40.403616813,40.400841829,10205,10255,100.4899559,16209,4251,20.7771261,2971,14477,3012,1767,975,270,14.521016618,70.757575758,14.721407625,41.327623126,20.805415487,20.52220764,101.38000673,98.63877822,8.9641434263,32.370517928,14410.200000,141.98276221,29.499937544,519,550,1231,903,448,3651,13870,1058,5532,67.790811339,5.1710654936,27.038123167
2016-01-01,38020,19000,42.121631579,42.118132353,9361,9639,102.96976819,18265,735,3.8684210526,2740,13062,3198,1620,1148,430,14.421052632,68.747368421,16.831578947,45.460113306,24.483233808,20.976879498,116.71532847,85.678549093,13.44590369,35.897435897,10288.800000,184.66682218,7.1436902263,495,585,1093,748,368,3289,16279,903,1818,85.678947368,4.7526315789,9.5684210526
2016-01-01,38021,1924,48.42983368,48.430494307,976,948,97.131147541,1749,175,9.0956340956,158,1280,486,224,169,93,8.2120582121,66.528066528,25.25987526,50.3125,37.96875,12.34375,307.59493671,32.510288066,19.135802469,34.773662551,3915.870000,49.133398198,4.4689941188,27,29,64,63,36,219,1612,73,239,83.783783784,3.7941787942,12.422037422
2016-01-01,38022,22606,43.947403344,43.947528604,11185,11421,102.10996871,21498,1108,4.9013536229,2740,15401,4465,2416,1523,526,12.120675927,68.127930638,19.751393435,46.78267645,28.991623921,17.791052529,162.95620438,61.366181411,11.780515118,34.109742441,9585.800000,235.82799558,11.558764005,457,444,1205,839,472,3417,19542,465,2599,86.446076263,2.0569760241,11.496947713
2016-01-01,38023,153111,41.640212003,41.638276546,74324,78787,106.00478984,145173,7938,5.1844740091,20107,109850,23154,12561,7860,2733,13.132302708,71.745335084,15.122362208,39.381884388,21.077833409,18.304050979,115.15392649,86.840286776,11.803576056,33.946618295,10245.200000,1494.465701,77.480185843,3387,3679,8609,6016,3108,24799,125617,8957,18537,82.04309292,5.8500042453,12.106902835
2016-01-01,38024,20043,42.827495884,42.823405517,9718,10325,106.24614118,18155,1888,9.4197475428,2726,13671,3646,1834,1250,562,13.60075837,68.208352043,18.190889587,46.609611587,26.669592568,19.940019018,133.74908291,74.7668678,15.414152496,34.28414701,3560.430000,562.9376227,53.027302882,434,482,1191,826,422,3355,15334,864,3845,76.505513147,4.3107319264,19.183754927
2016-01-01,38025,8772,40.674190606,40.675818741,4409,4363,98.956679519,8418,354,4.0355677155,1337,6191,1244,640,475,129,15.241678067,70.576835385,14.181486548,41.689549346,20.093684381,21.595864965,93.044128646,107.47588424,10.36977492,38.183279743,1405.070000,624.31053257,25.194474297,258,261,585,314,169,1587,7839,284,649,89.363885089,3.2375740994,7.3985408117
2016-01-01,38026,41294,41.437327457,41.433986777,20332,20962,103.09856384,40018,1276,3.0900372936,6004,28671,6619,3724,2183,712,14.539642563,69.431394391,16.028963045,44.027065676,23.086045133,20.941020543,110.24317122,90.708566249,10.75691192,32.980812812,20688.700000,199.59688139,6.1676180717,910,1123,2636,1818,915,7402,36502,1550,3242,88.395408534,3.7535719475,7.8510195186
2016-01-01,38027,7457,43.822649859,43.819812923,3711,3746,100.94314201,6530,927,12.43127263,997,4979,1481,786,481,214,13.369987931,66.769478342,19.860533727,49.769029926,29.744928701,20.024101225,148.54563691,67.319378798,14.449696151,32.478055368,13594.000000,54.855083125,6.8191849345,158,180,410,327,155,1230,5850,218,1389,78.449778731,2.9234276519,18.626793617
2016-01-01,38028,29497,45.809353494,45.812636917,14401,15096,104.82605375,25433,4064,13.777672306,3269,19518,6710,3766,2265,679,11.082482964,66.16944096,22.748076076,51.127164669,34.37852239,16.748642279,205.26154787,48.718330849,10.119225037,33.755588674,882.590000,3342.0954237,460.46295562,589,604,1399,886,450,3928,20056,3285,6156,67.993355256,11.136725769,20.869918975
2016-01-01,38029,2025,44.500493827,44.501432302,1022,1003,98.140900196,1599,426,21.037037037,242,1365,418,211,135,72,11.950617284,67.407407407,20.641975309,48.351648352,30.622710623,17.728937729,172.72727273,57.894736842,17.224880383,32.296650718,3080.580000,65.734374696,13.828564751,46,44,94,74,49,307,1342,84,599,66.271604938,4.1481481481,29.580246914
2016-01-01,38030,2387,46.197109342,46.183311555,1195,1192,99.748953975,2229,158,6.6191872643,293,1526,568,290,199,79,12.274821952,63.929618768,23.795559279,56.422018349,37.221494102,19.200524246,193.85665529,51.584507042,13.908450704,35.035211268,3505.040000,68.101933216,4.5077944902,43,52,137,86,28,346,1948,58,381,81.608713867,2.4298282363,15.961457897
2016-01-01,38031,36149,41.598121663,41.59763322,17810,18339,102.97024144,34721,1428,3.9503167446,5261,25171,5717,3136,1956,625,14.553652936,69.631248444,15.81509862,43.613682412,22.712645505,20.901036908,108.6675537,92.0237887,10.932307154,34.213748469,5646.810000,640.16674901,25.28861428,759,1008,2296,1595,761,6419,31515,1186,3448,87.180834878,3.2808653075,9.5382998147
2016-01-01,38032,17191,40.702606015,40.701644857,8717,8474,97.212343696,16253,938,5.4563434355,2660,12399,2132,1244,691,197,15.473212728,72.124949101,12.401838171,38.648278087,17.194935075,21.453343012,80.15037594,124.76547842,9.2401500938,32.410881801,3931.150000,437.30206174,23.860702339,408,447,1218,768,346,3187,13083,2008,2100,76.103775231,11.68053051,12.215694259
2016-01-01,38033,4171,48.855789978,48.860356646,2097,2074,98.903195041,4065,106,2.5413569887,376,2634,1161,561,404,196,9.0146247902,63.150323663,27.835051546,58.352315869,44.077448747,14.274867122,308.77659574,32.385874246,16.881998277,34.797588286,4287.290000,97.287563939,2.4724243053,63,73,159,110,76,481,3659,129,383,87.724766243,3.0927835052,9.1824502517
2016-01-01,38034,4910,42.945824847,42.942556712,2450,2460,100.40816327,4786,124,2.5254582485,650,3354,906,493,291,122,13.238289206,68.309572301,18.452138493,46.392367323,27.012522361,19.379844961,139.38461538,71.74392936,13.465783664,32.119205298,2060.520000,238.28936385,6.0178983946,115,130,271,187,82,785,4432,99,379,90.264765784,2.016293279,7.7189409369
2016-01-01,38035,17870,37.667767208,37.663817969,8994,8876,98.688014232,12207,5663,31.689983212,3241,12784,1845,1206,489,150,18.13654169,71.538891998,10.324566312,39.784105131,14.432102628,25.352002503,56.926874421,175.66395664,8.1300813008,26.504065041,4203.660000,425.10574119,134.71593802,525,662,1379,878,414,3858,9528,1558,6784,53.318410744,8.7185226637,37.963066592
2016-01-01,38036,8707,42.379407373,42.382727611,4371,4336,99.199267902,7912,795,9.1305845871,1175,6082,1450,771,497,182,13.49488917,69.851843344,16.653267486,43.160144689,23.840841828,19.319302861,123.40425532,81.034482759,12.551724138,34.275862069,11313.400000,76.961832871,7.0270652501,199,195,515,370,171,1450,6852,523,1332,78.69530263,6.006661307,15.298036063
2016-01-01,38037,15711,44.779994908,44.776476684,7636,8075,105.74908329,15073,638,4.0608490866,1794,10696,3221,1632,1088,501,11.418751193,68.07968939,20.501559417,46.886686612,30.114061331,16.77262528,179.54292085,55.696988513,15.554175722,33.778329711,4341.210000,361.90370887,14.696363456,248,326,806,576,301,2257,12648,1030,2033,80.504105404,6.555916237,12.939978359
2016-01-01,38038,203585,43.183272343,43.180770655,97229,106356,109.38711701,193220,10365,5.0912395314,26859,139885,36841,19157,12755,4929,13.193015202,68.710857873,18.096126925,45.537405726,26.336633663,19.200772063,137.16445139,72.905187156,13.379115659,34.621752938,15044.000000,1353.2637596,68.897899495,4367,4978,11783,7625,3836,32589,156081,20316,27188,76.666257337,9.9791241987,13.354618464
2016-01-01,38039,14125,40.677274336,40.673637283,7056,7069,100.18424036,13023,1102,7.8017699115,2140,10104,1881,1055,640,186,15.150442478,71.532743363,13.316814159,39.796120348,18.616389549,21.1797308,87.897196262,113.76927166,9.8883572568,34.024455077,2237.310000,631.33852707,49.255579245,326,405,936,623,308,2598,11198,749,2178,79.277876106,5.3026548673,15.419469027
2016-01-01,38040,11338,46.718909861,46.720492311,5667,5671,100.07058408,6186,5152,45.440112895,1287,7091,2960,1597,1034,329,11.351208326,62.541894514,26.10689716,59.892821887,41.743054576,18.149767311,229.99222999,43.47972973,11.114864865,34.932432432,5198.760000,218.09046773,99.100554748,185,259,568,371,177,1560,5160,511,5667,45.510672076,4.5069677192,49.982360205
2016-01-01,38041,8873,41.822438859,41.822380812,4386,4487,102.30278158,8324,549,6.1873098163,1254,6299,1320,720,453,147,14.132762313,70.990645779,14.876591908,40.863629147,20.955707255,19.907921892,105.26315789,95,11.136363636,34.318181818,1820.110000,487.49800836,30.163012126,218,229,522,396,185,1550,7525,459,889,84.807844021,5.1729967317,10.019159247
2016-01-01,38042,4786,46.589845382,46.597567683,2387,2399,100.50272308,4380,406,8.4830756373,533,3039,1214,605,449,160,11.136648558,63.49770163,25.365649812,57.486015137,39.947351102,17.538664034,227.7673546,43.904448105,13.179571664,36.985172982,2449.680000,195.37245681,16.573593286,87,130,200,157,79,653,4086,98,602,85.374007522,2.0476389469,12.578353531
2016-01-01,38043,23772,41.469039206,41.468608293,11836,11936,100.84488003,23034,738,3.1044926805,3583,16590,3599,1999,1221,379,15.07235403,69.787985866,15.139660104,43.291139241,21.693791441,21.5973478,100.44655317,99.555432064,10.530702973,33.926090581,2999.640000,792.49509941,24.602952354,585,665,1549,1010,460,4269,21248,947,1577,89.382466768,3.983678277,6.6338549554
2016-01-01,38044,2658,43.942061701,43.944347878,1296,1362,105.09259259,2560,98,3.6869826938,353,1757,548,269,212,67,13.280662152,66.102332581,20.617005267,51.280591918,31.189527604,20.091064314,155.2407932,64.416058394,12.226277372,38.686131387,2606.480000,101.97661214,3.7598600411,66,55,151,101,48,421,2301,45,312,86.568848758,1.6930022573,11.738148984
2016-01-01,38045,4633,45.263652061,45.267564047,2363,2270,96.064325011,4176,457,9.8640189942,529,3095,1009,511,358,140,11.418087632,66.803367149,21.778545219,49.693053312,32.600969305,17.092084006,190.73724008,52.42814668,13.875123885,35.480673935,1156.380000,400.64684619,39.519881008,79,83,221,189,81,653,3842,177,614,82.926829268,3.8204187352,13.252751997
2016-01-01,38046,11114,41.864405255,41.861922307,5496,5618,102.21979622,10945,169,1.5206046428,1551,7833,1730,932,611,187,13.955371603,70.478675544,15.565952852,41.886888804,22.086046215,19.800842589,111.54094133,89.653179191,10.809248555,35.317919075,2644.480000,420.27166021,6.3906703775,259,288,665,476,224,1912,9957,466,691,89.589706676,4.1929098434,6.2173834803
2016-01-01,38047,2577,47.51435778,47.506299739,1301,1276,98.07840123,2031,546,21.187427241,241,1693,643,340,221,82,9.351959643,65.696546372,24.951493985,52.215002953,37.979917307,14.235085647,266.80497925,37.480559876,12.752721617,34.370139969,5354.890000,48.124237846,10.196287879,41,33,97,100,44,315,1829,96,652,70.974000776,3.7252619325,25.300737291
